#ZVView-data-copy: 5-Mar-2019 13:25:10
------------------------------------------------------------------------
#
#FPYC,Pu-239,ENDF/B-VIII.0,Ei=0.0253eV
Z(107x49): Z_i,j = Cor(?_Xi ,?_Yj )*100
  	X(NO-DIM)
Y(NO-DIM) 	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82 83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103 104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120 121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137 138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154 155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	/j/
24 	0	0	0 1.90141e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
25 	3.69995e-10	7.57991e-11	1.57998e-11	2.66997e-12	0	0 9.07935e-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
26 	3.66995e-08	1.82998e-08	1.34998e-08	5.86993e-09	1.83998e-09 1.82998e-10 2.27997e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
27 	1.51998e-07	2.03997e-07	3.21996e-07	4.71994e-07	3.62996e-07 1.28998e-07	4.13995e-08	6.80992e-09	7.25991e-10	5.49993e-11	2.14997e-12 1.65807e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
28 	2.18997e-07	4.32995e-07	1.44998e-06	4.13995e-06	9.62988e-06 7.61991e-06	8.53989e-06	3.49996e-06	1.34998e-06	2.63997e-07	3.93995e-08 3.44996e-09	2.37997e-10 8.04716e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
29 	2.20997e-07	4.47994e-07	1.67598e-06	5.80993e-06	1.84098e-05 2.87996e-05	6.08992e-05	7.45991e-05	6.43992e-05	4.44995e-05	1.65998e-05 5.43993e-06	9.78988e-07	1.12999e-07	7.22991e-09	2.79997e-10 3.35996e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
30 	2.20997e-07	4.47994e-07	1.61998e-06	5.96003e-06	1.98998e-05 3.65395e-05	0.000118999	0.000239997	0.000506994	0.000727991	0.000877989 0.000681992	0.000439995	0.000128998	3.29996e-05	3.54996e-06	1.74998e-07 4.90994e-09	1.02999e-10 2.03671e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
31 	0	0	2.03997e-12	5.88993e-06	7.7699e-09	3.66995e-05	0.000122194 0.000261997	0.000961676	0.00131098	0.00241797	0.00446694	0.00595393 0.00561993	0.00365895	0.00151398	0.000201998	2.28997e-05	1.34998e-06 2.85996e-08	1.17999e-09 4.48879e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
32 	0	0	0	0	7.7699e-09	2.99997e-10	0.000121998	0.000523994	0.000635992 0.00147698	0.00293096	0.0080349	0.0177758	0.0360135	0.0586953	0.0564933 0.0272747	0.0080489	0.00185598	0.000107999	1.74998e-05	9.33988e-07 2.71997e-08	3.24023e-10 8.46768e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	9
