#ZVView-data-copy: 4-Mar-2019 18:49:01
------------------------------------------------------------------------
#
#FPYC,U-233,ENDF/B-VIII.0,Ei=0.0253eV
Z(107x50): Z_i,j = Cor(?_Xi ,?_Yj )*100
  	X(NO-DIM)
Y(NO-DIM) 	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82 83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103 104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120 121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137 138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154 155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	/j/
23 5.17176e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24 	2.44994e-12	0	0 1.01806e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
25 	9.68976e-10	5.58986e-10	9.38976e-11	1.58996e-11	1.56996e-12	0 8.21149e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
26 	8.25979e-08	1.03997e-07	7.41981e-08	2.82993e-08	1.23997e-08 3.25992e-09	3.8899e-10	2.21994e-11	0 6.97914e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
27 	1.95995e-07	6.31984e-07	8.43979e-07	1.16997e-06	1.12997e-06 1.25997e-06	3.52991e-07	8.95978e-08	8.43979e-09	1.08997e-09	4.0199e-11 1.47826e-12 6.20611e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
28 	2.49994e-07	1.10997e-06	3.27992e-06	7.9098e-06	2.54994e-05 5.81985e-05	6.50984e-05	3.71991e-05	1.50996e-05	4.60988e-06	7.37981e-07 5.12987e-08	2.93993e-09 4.57806e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
29 	2.49994e-07	1.11997e-06	3.47292e-06	9.35976e-06	3.53991e-05 0.000139996	0.000245994	0.000426989	0.000350991	0.000425989	0.000149996 4.66988e-05	6.54984e-06	7.14982e-07	2.62993e-08	1.16997e-09	2.88993e-11 7.40571e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
30 	2.49994e-07	1.11997e-06	3.42991e-06	9.44786e-06	3.66991e-05 0.000161196	0.00041399	0.00111297	0.00244394	0.00557686	0.00694883 0.00473888	0.00283993	0.000758981	0.000129997	1.47996e-05	1.75996e-06 2.56994e-08	1.52996e-09 2.25382e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
31 	0	0	0	9.40976e-06	2.19994e-09	0.000161996	0.000417325	0.00115497 0.00417064	0.0078218	0.0124017	0.0185315	0.0199025	0.0195915	0.00765481 0.0038539	0.00113497	7.8098e-05	1.18997e-05	3.51991e-07	1.21997e-08 1.03449e-10 2.23758e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
